,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop
211,124146,"April 11, 2014",Indiana,Richmond,North 15th and H Streets,0,4,0,0,0,,,2014-04-11,0,0,0,0
212,124131,"April 9, 2014",Illinois,Rockford,300 N Sunset Ave,0,5,0,0,0,,,2014-04-09,0,0,0,0
213,123891,"April 9, 2014",Tennessee,Lookout Valley,Kellys Ferry Road and Kellys Ferry Place,3,1,0,0,0,,,2014-04-09,0,0,0,0
214,123008,"April 7, 2014",Louisiana,New Orleans,500 block of South Alexander Street,0,4,0,0,0,,,2014-04-07,0,0,0,0
215,123666,"April 6, 2014",Massachusetts,Springfield,90 Worthington St.,0,4,0,0,0,,,2014-04-06,0,0,0,0
216,125863,"April 6, 2014",Oklahoma,Oklahoma City,Northwest 29th Street and Portland Avenue,0,4,0,0,0,,,2014-04-06,0,0,0,0
217,122136,"April 5, 2014",Illinois,Chicago,4300 W Wilcox Street,1,5,0,0,0,,,2014-04-05,0,0,0,0
218,122612,"April 5, 2014",Arizona,Phoenix,5400 block of W Palm Ln,1,3,0,0,0,,,2014-04-05,0,0,0,0
219,122672,"April 5, 2014",California,Fairfield,Orchid Street ,0,4,0,0,0,,,2014-04-05,0,0,0,0
220,121031,"April 2, 2014",Texas,Fort Hood,Motor Pool Road and Tank Destroyer Boulevard,3,16,1,0,0,,,2014-04-02,0,0,1,0
221,120621,"March 30, 2014",Mississippi,Starkville,2938 Rockhill Rd,0,5,0,0,1,,,2014-03-30,0,1,0,0
222,120303,"March 30, 2014",North Carolina,Charlotte,4300 Sunset Road,0,5,0,0,0,,,2014-03-30,0,0,0,0
223,117914,"March 23, 2014",California,San Francisco,Turk St and Taylor St,0,7,0,0,0,,,2014-03-23,0,0,0,0
224,117818,"March 23, 2014",Texas,Arlington,2700 Majesty Drive,1,3,0,0,0,,,2014-03-23,0,0,0,0
225,172722,"March 23, 2014",California,Long Beach,601 Long Beach Boulevard,1,3,0,0,0,,,2014-03-23,0,0,0,0
226,117642,"March 21, 2014",South Carolina,North Charleston,7550 Dorchester Road,0,4,0,0,0,,,2014-03-21,0,0,0,0
227,117591,"March 16, 2014",Texas,Beaumont,S 4th St,3,1,0,0,1,,,2014-03-16,0,1,0,0
228,125855,"March 16, 2014",Georgia,Waynesboro,4960 Highway 80 West ,0,4,0,0,0,,,2014-03-16,0,0,0,0
229,115012,"March 14, 2014",New York,Brooklyn,S. Second and Roebling Sts,0,4,0,0,0,,,2014-03-14,0,0,0,0
230,113156,"March 9, 2014",Ohio,Fremont,531 W State St,3,1,0,0,0,,,2014-03-09,0,0,0,0
231,113247,"March 9, 2014",Texas,Austin,4900 block of West Race Avenue,0,6,0,0,0,,,2014-03-09,0,0,0,0
232,113214,"March 8, 2014",Illinois,Chicago,4900 West Race Ave,0,6,0,0,0,,,2014-03-08,0,0,0,0
233,113255,"March 8, 2014",California,Richmond,1600 block of First Street,1,3,0,0,0,,,2014-03-08,0,0,0,0
234,112415,"March 5, 2014",South Carolina,Pelzer,Law St,3,1,0,0,1,,,2014-03-05,0,1,0,0
235,111095,"March 1, 2014",Pennsylvania,Pittsburgh,Hamilton Ave,1,4,0,0,1,,,2014-03-01,0,1,0,0
236,109957,"February 25, 2014",Virginia,Glade Spring,33325 Graceland Ln,3,1,1,0,0,,,2014-02-25,0,0,1,0
237,109142,"February 22, 2014",California,Wilmington,1200 block of W Papeete St,0,4,0,0,0,,,2014-02-22,0,0,0,0
238,108649,"February 20, 2014",California,Alturas,300 W 1st St,4,1,0,0,1,,,2014-02-20,0,1,0,0
239,108691,"February 20, 2014",Indiana,Indianapolis,3200 block of S Parker Ave,4,0,0,0,1,,,2014-02-20,0,1,0,0
240,107417,"February 16, 2014",Florida,Orlando (Pine Hills),4500 block of Charlene Terrace,1,6,0,0,0,,,2014-02-16,0,0,0,0
241,108659,"February 16, 2014",Texas,Fort Worth, 115 NW 25th St.,1,4,0,0,0,,,2014-02-16,0,0,0,0
242,107433,"February 16, 2014",Florida,Jacksonville,1187 S. Edgewood Ave.,1,4,0,0,0,,,2014-02-16,0,0,0,0
243,107519,"February 16, 2014",Texas,Dallas,2600 block of South Harwood Street,1,7,0,0,0,,,2014-02-16,0,0,0,0
244,107673,"February 16, 2014",Indiana,Fort Wayne,Lafayette Street and East Tillman Road,0,5,0,0,0,,,2014-02-16,0,0,0,0
245,107403,"February 15, 2014",Nevada,Las Vegas,Sahara and Maryland ,0,5,0,0,0,,,2014-02-15,0,0,0,0
246,106243,"February 12, 2014",California,Stockton,1101 E Lindsay St,1,3,0,0,0,,,2014-02-12,0,0,0,0
247,106394,"February 12, 2014",Indiana,Gary,2220 block of Broadway,0,4,0,1,0,,,2014-02-12,0,0,0,0
248,106481,"February 12, 2014",California,Oakland,37th and International ,1,3,0,0,0,,,2014-02-12,0,0,0,0
249,104721,"February 7, 2014",Florida,Miami,Northwest 41st Street and 9th Avenue ,0,5,0,0,0,,,2014-02-07,0,0,0,0
250,105010,"February 6, 2014",Louisiana,New Orleans,4600 block of Downman Road,0,4,0,0,0,,,2014-02-06,0,0,0,0
251,104218,"February 5, 2014",Illinois,Chicago,6740 N Clark St,1,3,0,0,0,,,2014-02-05,0,0,0,0
252,103698,"February 3, 2014",Indiana,Franklin,2100 block of Bridlewood Dr,2,2,1,0,0,,,2014-02-03,0,0,1,0
253,140117,"January 30, 2014",Texas,Cypress,14015 Fosters Creek Dr,4,0,0,0,1,,,2014-01-30,0,1,0,0
254,101301,"January 27, 2014",North Carolina,Rocky Mount,821 Word Plaza,0,4,0,0,1,,,2014-01-27,0,1,0,0
255,113665,"January 27, 2014",Washington,Seattle,2nd Avenue South and South Main Street,1,4,0,0,1,,,2014-01-27,0,1,0,0
256,100434,"January 25, 2014",Illinois,Chicago,S Union Ave and W 51st St,1,4,0,0,0,,,2014-01-25,0,0,0,0
257,100568,"January 25, 2014",Florida,Belle Glade,600 block of Covenant Drive,0,4,0,0,0,,,2014-01-25,0,0,0,0
258,98836,"January 21, 2014",New Jersey,Newark,Springfield Avenue ,2,3,0,0,0,,,2014-01-21,0,0,0,0
259,104902,"January 20, 2014",Virginia,Manassas,8509 Rixlew Ln,0,4,0,0,0,,,2014-01-20,0,0,0,0
260,97407,"January 16, 2014",Oklahoma,Ardmore,H St NE and Martin Luther King Blvd,1,4,1,0,0,,,2014-01-16,0,0,0,1
261,97365,"January 16, 2014",Utah,Spanish Fork,37 N 630 West,4,0,1,0,0,,,2014-01-16,0,0,1,0
262,96792,"January 14, 2014",California,Los Angeles,West 86th Street,0,4,0,0,0,,,2014-01-14,0,0,0,0
263,96185,"January 13, 2014",Michigan,Detroit,800 block of Calvert St,0,4,0,0,0,,,2014-01-13,0,0,0,0
264,95579,"January 12, 2014",Illinois,Elgin,300 block of North St,0,5,0,0,0,,,2014-01-12,0,0,0,0
265,95500,"January 12, 2014",Louisiana,Tallulah,3600 block of Highway 80 W,0,6,0,0,8,,,2014-01-12,0,8,0,0
266,95550,"January 12, 2014",Alabama,Huntsville,University Drive,0,5,0,0,0,,,2014-01-12,0,0,0,0
267,95146,"January 11, 2014",Mississippi,Jackson,3430 W. Capitol Street,0,4,0,0,0,,,2014-01-11,0,0,0,0
268,94514,"January 5, 2014",Pennsylvania,Erie,829 Parade St,1,3,0,0,0,,,2014-01-05,0,0,0,0
269,92704,"January 3, 2014",New York,Queens,Farmers Boulevard and 133rd Avenue,1,3,0,0,0,,,2014-01-03,0,0,0,0
270,92194,"January 1, 2014",Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended,2,2,0,0,0,,,2014-01-01,0,0,0,0
271,476321,"December 31, 2015",Louisiana,New Orleans,1900 block of Amelia Street,0,5,0,1,1,,,2015-12-31,0,1,0,0
272,473882,"December 27, 2015",Tennessee,Jackson,North Parkway,0,4,0,0,0,,,2015-12-27,0,0,0,0
273,472268,"December 26, 2015",Pennsylvania,Philadelphia,4210 Macalester St,0,4,0,0,2,,,2015-12-26,0,2,0,0
274,471867,"December 25, 2015",Florida,Jacksonville,Franklin and Odessa,0,4,0,0,0,,,2015-12-25,0,0,0,0
275,471860,"December 25, 2015",Alabama,Mobile,785 Schillinger Rd S,0,4,0,0,0,,,2015-12-25,0,0,0,0
276,469468,"December 21, 2015",California,San Leandro,14600 block of East 14th Street,0,4,0,0,2,,,2015-12-21,0,2,0,0
277,468968,"December 20, 2015",North Carolina,Wilmington,11th and Castle Street,1,4,0,0,0,,,2015-12-20,0,0,0,0
278,469614,"December 20, 2015",Florida,North Miami Beach,NE 167th St and NE 6th Ave,0,4,0,0,0,,,2015-12-20,0,0,0,0
279,468787,"December 19, 2015",Florida,Miami,21630 SW 120th Ave,1,4,0,0,0,,,2015-12-19,0,0,0,0
280,464945,"December 13, 2015",California,Huntington Beach,17000 block of Keelson Lane,0,4,0,0,0,,,2015-12-13,0,0,0,0
281,464665,"December 13, 2015",California,Los Angeles,5550 S Flower Street,1,3,0,0,0,,,2015-12-13,0,0,0,0
282,465117,"December 12, 2015",Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3,0,0,1,,,2015-12-12,0,1,0,0
283,464002,"December 12, 2015",Georgia,Savannah,Whitaker Street,0,4,0,0,1,,,2015-12-12,0,1,0,0
284,463642,"December 11, 2015",Maryland,Baltimore,5100 block of Park Heights Avenue,1,3,0,0,0,,,2015-12-11,0,0,0,0
285,463734,"December 11, 2015",Pennsylvania,Pittsburgh,1222 Brownsville Rd,0,4,0,0,0,,,2015-12-11,0,0,0,0
286,461476,"December 8, 2015",Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,0,0,1,,,2015-12-08,0,1,0,0
287,460049,"December 6, 2015",Louisiana,Raceland,Market Street,1,3,0,0,2,,,2015-12-06,0,2,0,0
288,460386,"December 6, 2015",Nebraska,Omaha,North 108th Street and Military Road,2,3,0,0,1,,,2015-12-06,0,1,0,0
289,456893,"December 2, 2015",California,San Bernardino,1365 South Waterman Ave,14,19,2,0,0,,,2015-12-02,0,0,0,2
290,457037,"December 2, 2015",Georgia,Savannah,100 block of West 33rd Street,1,3,0,0,0,,,2015-12-02,0,0,0,0
291,455394,"November 29, 2015",Illinois,Kankakee,648 E Court St,0,5,0,0,0,,,2015-11-29,0,0,0,0
292,454059,"November 27, 2015",Colorado,Colorado Springs,3480 Centennial Blvd,3,9,0,0,1,,,2015-11-27,1,0,0,0
293,455684,"November 27, 2015",California,Sacramento,7900 block of Florin Road,2,2,0,0,0,,,2015-11-27,0,0,0,0
294,454788,"November 24, 2015",South Carolina,Conway,1321 Colletta Ct,0,4,0,0,0,,,2015-11-24,0,0,0,0
295,452120,"November 23, 2015",Minnesota,Minneapolis,Morgan Avenue North,0,5,0,0,4,,,2015-11-23,0,4,0,0
296,452007,"November 23, 2015",Ohio,Columbus,90 block of S Terrace Ave,3,1,1,0,0,,,2015-11-23,0,0,0,1
297,451305,"November 22, 2015",New York,Newburgh,203 Broadway,0,5,0,0,0,,,2015-11-22,0,0,0,0
298,452362,"November 22, 2015",South Carolina,North Charleston,Park Circle,1,3,0,0,1,,,2015-11-22,0,1,0,0
299,451349,"November 22, 2015",Illinois,Chicago,4100 block of West Roosevelt,0,4,0,0,0,,,2015-11-22,0,0,0,0
300,451495,"November 22, 2015",Louisiana,New Orleans,1900 block of Gallier St,0,17,0,0,9,,,2015-11-22,0,9,0,0
301,451338,"November 22, 2015",Washington,Seattle,Broadway and Pike,0,4,0,0,2,,,2015-11-22,0,2,0,0
302,453317,"November 22, 2015",Texas,Brownsville,1800 block of FM 802,0,4,0,0,1,,,2015-11-22,0,1,0,0
303,451057,"November 21, 2015",Maryland,Baltimore,Stricker and School,1,3,0,0,0,,,2015-11-21,0,0,0,0
304,450505,"November 20, 2015",Pennsylvania,Pittsburgh,Prospect Drive,1,3,0,0,0,,,2015-11-20,0,0,0,0
305,449814,"November 18, 2015",California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,0,0,0,,,2015-11-18,0,0,0,0
306,448653,"November 16, 2015",Alabama,Cedar Bluff,1460 County Rd 664,3,1,0,0,1,,,2015-11-16,0,1,0,0
307,448419,"November 15, 2015",Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,0,0,1,,,2015-11-15,1,0,0,0
308,448286,"November 15, 2015",Pennsylvania,Philadelphia,5600 block of Blakemore St,0,4,0,0,0,,,2015-11-15,0,0,0,0
309,447462,"November 14, 2015",Pennsylvania,Johnstown,1159 Main St,0,4,0,0,0,,,2015-11-14,0,0,0,0
310,446996,"November 13, 2015",Florida,Jacksonville,1300 block of South Shirley Oaks Drive,3,1,1,0,0,,,2015-11-13,0,0,1,0
311,444458,"November 9, 2015",Indiana,Indianapolis,400 block of North Beville Ave,2,2,0,0,3,,,2015-11-09,0,3,0,0
312,443821,"November 8, 2015",Iowa,Des Moines,4397 NW 6th Drive,1,3,0,0,1,,,2015-11-08,0,1,0,0
313,444168,"November 8, 2015",Michigan,Warren,13859 8 Mile Road,0,4,0,0,0,,,2015-11-08,0,0,0,0
314,443652,"November 7, 2015",Colorado,Denver,Bayaud and Bannock,1,3,0,0,1,,,2015-11-07,0,1,0,0
315,444406,"November 6, 2015",California,Bakersfield,1000 block of Feliz Drive,0,4,0,0,0,,,2015-11-06,0,0,0,0
316,441681,"November 3, 2015",Florida,Jacksonville,Ella Street and Kings Road,2,3,0,0,0,,,2015-11-03,0,0,0,0
317,438651,"October 28, 2015",Louisiana,Houma,400 block of Morgan Street,1,3,0,0,2,,,2015-10-28,0,2,0,0
318,437836,"October 27, 2015",Texas,Fort Worth,1700 block of Southcrest Drive,0,5,0,0,0,,,2015-10-27,0,0,0,0
319,436234,"October 25, 2015",Arizona,Phoenix,Seventh Street and Broadway,1,4,0,0,0,,,2015-10-25,0,0,0,0
320,436240,"October 25, 2015",District of Columbia,Washington,4300 block of Wheeler Road SE,0,5,0,0,0,,,2015-10-25,0,0,0,0
321,436202,"October 25, 2015",North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5,0,0,0,,,2015-10-25,0,0,0,0
322,436219,"October 24, 2015",South Carolina,Bamberg,682 Dixie Ave.,0,4,0,0,0,,,2015-10-24,0,0,0,0
323,435144,"October 22, 2015",Tennessee,Nashville,3500 John A. Merritt Blvd,1,3,0,0,2,,,2015-10-22,0,2,0,0
324,433146,"October 19, 2015",Illinois,Calumet City,300 Campbell Avenue,0,6,0,0,0,,,2015-10-19,0,0,0,0
325,432711,"October 18, 2015",Louisiana,New Orleans,2600 block of Caffin Avenue,0,4,0,0,0,,,2015-10-18,0,0,0,0
326,432466,"October 17, 2015",Florida,Fort Myers,2224 First St,1,4,0,0,1,,,2015-10-17,0,1,0,0
327,432072,"October 17, 2015",Indiana,Elkhart,160 Easy Shopping Pl,0,4,0,0,0,,,2015-10-17,0,0,0,0
328,429410,"October 12, 2015",Georgia,Decatur,4731 Glenwood Road,0,4,0,0,0,,,2015-10-12,0,0,0,0
329,428215,"October 10, 2015",Tennessee,Memphis,6135 Mount Moriah Road,0,6,0,0,0,,,2015-10-10,0,0,0,0
330,428247,"October 10, 2015",North Carolina,Charlotte,1900 block of West Boulevard,0,4,0,0,0,,,2015-10-10,0,0,0,0
331,429614,"October 10, 2015",Illinois,Peoria,2405 N Flora,1,3,0,0,6,,,2015-10-10,0,6,0,0
332,427621,"October 9, 2015",Arizona,Flagstaff,216 E Mountain View Dr,1,3,0,0,1,,,2015-10-09,0,1,0,0
333,426256,"October 6, 2015",Maryland,Baltimore,300 block of North Payson Street,0,5,0,0,0,,,2015-10-06,0,0,0,0
334,424224,"October 2, 2015",Maryland,Baltimore,5400 Reisterstown Road,1,4,0,0,0,,,2015-10-02,0,0,0,0
335,423223,"October 1, 2015",Oregon,Roseburg,1140 Umpqua College Rd,9,9,1,0,0,,,2015-10-01,0,0,1,0
336,422064,"September 28, 2015",Illinois,Chicago,300 block of West 42nd Street,3,2,0,0,3,,,2015-09-28,0,3,0,0
337,422035,"September 28, 2015",Illinois,Chicago,5300 block of South Aberdeen Street,2,3,0,0,0,,,2015-09-28,0,0,0,0
338,422020,"September 28, 2015",Ohio,Dayton,1921 Oakridge,0,4,0,0,0,,,2015-09-28,0,0,0,0
339,421650,"September 28, 2015",Ohio,Cincinnati,1800 block of Hewitt Ave,0,5,0,0,1,,,2015-09-28,0,1,0,0
340,421014,"September 27, 2015",Georgia,Greenville,1140 Hill Haven Road,0,10,0,0,2,,,2015-09-27,0,2,0,0
341,421358,"September 27, 2015",Illinois,Chicago,5200 block of South Justine,0,4,0,0,0,,,2015-09-27,0,0,0,0
342,420855,"September 27, 2015",Missouri,Kansas City,1700 E. 18th St.,0,4,0,0,0,,,2015-09-27,0,0,0,0
343,426559,"September 25, 2015",Illinois,Danville,1300 block of May Street,0,4,0,0,0,,,2015-09-25,0,0,0,0
344,419718,"September 24, 2015",Illinois,Chicago,5100 block of South Morgan Street,0,5,0,0,0,,,2015-09-24,0,0,0,0
345,418964,"September 23, 2015",Florida,Fort Myers,Dale St and Veronica S. Shoemaker Blvd,0,4,0,0,0,,,2015-09-23,0,0,0,0
346,419250,"September 23, 2015",Louisiana,Shreveport,2900 block of Peach Street,0,5,0,0,0,,,2015-09-23,0,0,0,0
347,419826,"September 23, 2015",Georgia,Norcross,1300 block of Reddington Lane,1,3,0,0,1,,,2015-09-23,0,1,0,0
348,417013,"September 20, 2015",Oklahoma,Tulsa,Pine and Yale,0,6,0,0,0,,,2015-09-20,0,0,0,0
349,417284,"September 20, 2015",Pennsylvania,Philadelphia,900 Pratt St,1,3,0,0,0,,,2015-09-20,0,0,0,0
350,416872,"September 20, 2015",Illinois,Chicago,5700 block of South LaSalle,1,5,0,0,0,,,2015-09-20,0,0,0,0
351,416812,"September 19, 2015",Indiana,Indianapolis,3900 block of Graceland Ave,1,3,0,0,0,,,2015-09-19,0,0,0,0
352,418318,"September 17, 2015",South Dakota,Geddes,36705 379th Street,5,0,1,0,0,,,2015-09-17,0,0,1,0
353,415687,"September 17, 2015",Michigan,Albion,500 block of W. Broadwell Street,0,4,0,0,0,,,2015-09-17,0,0,0,0
354,414580,"September 15, 2015",New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0,,,2015-09-15,0,0,0,0
355,413001,"September 13, 2015",Florida,Ocala,1910 South Pine Avenue,1,5,0,0,3,,,2015-09-13,0,3,0,0
356,412996,"September 12, 2015",Louisiana,Shreveport,1500 block of Clanton Street,0,4,0,0,0,,,2015-09-12,0,0,0,0
357,412487,"September 12, 2015",New York,Rochester,36 Woodward Street,2,3,0,1,1,,,2015-09-12,0,1,0,0
358,412529,"September 12, 2015",Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6,0,0,3,,,2015-09-12,0,3,0,0
359,412539,"September 12, 2015",Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3,0,0,0,,,2015-09-12,0,0,0,0
360,412557,"September 11, 2015",North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,4,0,1,2,,,2015-09-11,0,2,0,0
361,409856,"September 8, 2015",Illinois,Chicago,56th and Green,0,4,0,0,0,,,2015-09-08,0,0,0,0
362,409732,"September 7, 2015",Indiana,Gary,9300 block of Sunrise,2,4,0,0,0,,,2015-09-07,0,0,0,0
363,409601,"September 7, 2015",Colorado,Denver,1909 Blake Street,0,4,0,0,0,,,2015-09-07,0,0,0,0
364,412040,"September 7, 2015",Minnesota,Excelsior,20980 Channel Drive,4,0,1,0,0,,,2015-09-07,0,0,1,0
365,408449,"September 5, 2015",North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,0,0,0,,,2015-09-05,0,0,0,0
366,408276,"September 5, 2015",Florida,Daytona Beach,300 block of Pearl Street,0,4,0,0,0,,,2015-09-05,0,0,0,0
367,409101,"September 5, 2015",Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3,0,0,0,,,2015-09-05,0,0,0,0
368,408256,"September 5, 2015",Missouri,Columbia,1509 Ashley Street,0,4,0,0,1,,,2015-09-05,0,1,0,0
369,404167,"August 30, 2015",Tennessee,Memphis,3300 block of Sobota Circle,1,4,0,0,0,,,2015-08-30,0,0,0,0
370,404238,"August 29, 2015",Tennessee,Bristol,618 Henson Road,3,1,0,1,1,,,2015-08-29,0,1,0,0
371,405133,"August 29, 2015",Texas,Tyler,638 ENE Loop 323,1,3,0,0,4,,,2015-08-29,0,4,0,0
372,403069,"August 28, 2015",New York,Brooklyn,589 Flatbush Avenue,1,3,0,0,1,,,2015-08-28,0,1,0,0
373,402623,"August 27, 2015",Florida,Saint Augustine,S Bellagio Dr,2,2,0,0,1,,,2015-08-27,0,1,0,0
374,403669,"August 27, 2015",California,Salinas,928 Blanco Circle,2,2,0,0,1,,,2015-08-27,0,1,0,0
375,401884,"August 26, 2015",Minnesota,Minneapolis (Brooklyn Center),5000 block of Drew Ave N,0,4,0,0,0,,,2015-08-26,0,0,0,0
376,402113,"August 26, 2015",Illinois,Chicago,3025 W. Van Buren Ave,2,2,0,0,1,,,2015-08-26,0,1,0,0
377,402051,"August 26, 2015",Florida,West Palm Beach,800 block of 19th Street,2,2,0,0,0,,,2015-08-26,0,0,0,0
378,402108,"August 25, 2015",Louisiana,New Orleans,Fern Street and Olive Street,1,3,0,0,0,,,2015-08-25,0,0,0,0
379,400091,"August 23, 2015",California,Modesto,1100 block of Kansas Avenue,1,7,0,0,0,,,2015-08-23,0,0,0,0
380,399564,"August 22, 2015",New Mexico,Roswell,302 East Reed Street,3,1,0,0,0,,,2015-08-22,0,0,0,0
381,399883,"August 22, 2015",Florida,Orlando,FL-408 and N Pine Hills Rd,0,4,0,0,0,,,2015-08-22,0,0,0,0
382,399212,"August 21, 2015",North Carolina,Durham,2700 block of Hinson Drive,0,8,0,0,0,,,2015-08-21,0,0,0,0
383,399367,"August 21, 2015",Ohio,Cincinnati,Mathis and Prentice,1,5,1,0,0,,,2015-08-21,0,0,0,1
384,398361,"August 19, 2015",New York,Rochester,500 Genesee St,3,3,0,0,3,,,2015-08-19,0,3,0,0
385,395844,"August 16, 2015",Texas,Fort Worth,3651 Sycamore School Rd,0,6,0,0,0,,,2015-08-16,0,0,0,0
386,395757,"August 16, 2015",Illinois,Chicago,5400 block of West Division Street,0,4,0,0,0,,,2015-08-16,0,0,0,0
387,395718,"August 16, 2015",South Carolina,Bennettsville,Highway 38N,0,5,0,0,1,,,2015-08-16,0,1,0,0
388,395837,"August 15, 2015",Pennsylvania,Pittsburgh,West Prospect Avenue,1,3,0,0,0,,,2015-08-15,0,0,0,0
389,395694,"August 15, 2015",California,Los Angeles,57th Street and South Normandie Avenue,0,4,0,0,0,,,2015-08-15,0,0,0,0
390,395549,"August 15, 2015",South Carolina,Orangeburg,2868 Bamberg Road,1,3,0,0,1,,,2015-08-15,0,1,0,0
391,392131,"August 10, 2015",California,Long Beach,1700 block of East 10th Street,0,4,0,0,0,,,2015-08-10,0,0,0,0
392,391263,"August 9, 2015",Mississippi,Forest,Poplar St,1,3,0,0,2,,,2015-08-09,0,2,0,0
393,391219,"August 9, 2015",Michigan,Detroit,15200 block of Hazelridge,1,3,0,0,0,,,2015-08-09,0,0,0,0
394,391014,"August 9, 2015",Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,0,0,0,,,2015-08-09,0,0,0,0
395,390526,"August 8, 2015",Texas,Houston,2211 Falling Oaks,8,0,0,0,1,,,2015-08-08,1,0,0,0
396,390914,"August 8, 2015",North Carolina,Gastonia,4908 Greenwood Dr,1,3,1,0,0,,,2015-08-08,0,0,0,1
397,390774,"August 8, 2015",Arkansas,Blytheville,833 Anderson Street,1,11,0,0,1,,,2015-08-08,0,1,0,0
398,390050,"August 7, 2015",Vermont,Barre,3182 Airport Rd,4,0,0,0,1,,,2015-08-07,0,1,0,0
399,389057,"August 6, 2015",South Carolina,Columbia,1505 Garden Plaza,0,4,0,0,0,,,2015-08-06,0,0,0,0
400,389149,"August 4, 2015",Missouri,Saint Louis,2500 block of Semple,1,4,0,0,0,,,2015-08-04,0,0,0,0
401,387194,"August 3, 2015",New York,Brooklyn,98 Dwight Street,0,5,0,0,4,,,2015-08-03,0,4,0,0
402,385779,"August 2, 2015",New York,Brooklyn,Stanley Avenue and Crescent Street,0,9,0,0,0,,,2015-08-02,0,0,0,0
403,386140,"August 2, 2015",Maryland,Baltimore,2700 block of Garrison Avenue,0,7,0,0,0,,,2015-08-02,0,0,0,0
404,385824,"August 2, 2015",Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,0,0,0,,,2015-08-02,0,0,0,0
405,386066,"August 2, 2015",Georgia,Savannah,Barnard Street,0,5,0,0,0,,,2015-08-02,0,0,0,0
406,401742,"August 2, 2015",Illinois,Chicago,6700 block of South Winchester Avenue,0,4,0,0,0,,,2015-08-02,0,0,0,0
407,386937,"August 1, 2015",Florida,Orlando,5801 Shenandoah Way,0,4,0,0,0,,,2015-08-01,0,0,0,0
408,384662,"July 30, 2015",Pennsylvania,Pittsburgh,Brushton Avenue,0,4,0,0,0,,,2015-07-30,0,0,0,0
409,382459,"July 27, 2015",Illinois,Rockford,900 block of Kent Street,0,5,0,0,0,,,2015-07-27,0,0,0,0
410,381814,"July 26, 2015",Missouri,Kansas City,Thompson and Colorado,2,3,0,0,0,,,2015-07-26,0,0,0,0
411,382170,"July 26, 2015",Louisiana,New Orleans,Piety and Treasure street,0,4,0,0,0,,,2015-07-26,0,0,0,0
412,381433,"July 25, 2015",Virginia,Hopewell,500 block of N. 7th Ave,0,4,0,0,1,,,2015-07-25,0,1,0,0
413,382413,"July 24, 2015",Pennsylvania,Erie,200 block of W 29th St,2,3,0,2,4,,,2015-07-24,0,4,0,0
414,380162,"July 23, 2015",Louisiana,Lafayette,3141 Johnson Street,2,9,1,0,0,,,2015-07-23,0,0,1,0
415,382230,"July 22, 2015",Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6,0,0,2,,,2015-07-22,0,2,0,0
416,379166,"July 22, 2015",Georgia,Suwanee,5500 block of Old Atlanta Road,4,0,1,0,0,,,2015-07-22,0,0,1,0
417,378452,"July 21, 2015",Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3,0,0,1,,,2015-07-21,0,1,0,0
418,377878,"July 20, 2015",New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,0,0,0,,,2015-07-20,0,0,0,0
419,377189,"July 19, 2015",Virginia,Suffolk,100 block of North Capitol Street,0,4,0,0,0,,,2015-07-19,0,0,0,0
420,377047,"July 19, 2015",Kentucky,Louisville,2928 W Kentucky St,0,6,0,0,1,,,2015-07-19,0,1,0,0
421,377181,"July 19, 2015",North Carolina,Rocky Mount,US-64 and E Raleigh Blvd,0,4,0,0,0,,,2015-07-19,0,0,0,0
422,378102,"July 18, 2015",California,San Diego,200 block of South Bancroft Street,0,4,0,0,0,,,2015-07-18,0,0,0,0
423,390936,"July 18, 2015",California,Santa Paula,Ojai-Santa Paula St,0,4,0,1,1,,,2015-07-18,0,1,0,0
424,376702,"July 18, 2015",Oregon,Salem,1550 Weston Ct NE,1,4,0,0,0,,,2015-07-18,0,0,0,0
425,377423,"July 18, 2015",Louisiana,Baton Rouge,300 block of Brice Street,2,2,0,0,0,,,2015-07-18,0,0,0,0
426,376211,"July 17, 2015",Illinois,Chicago,4400 block of W. Maypole,0,5,0,0,0,,,2015-07-17,0,0,0,0
427,376823,"July 17, 2015",District of Columbia,Washington,600 block of Edgewood St NE,1,3,0,0,0,,,2015-07-17,0,0,0,0
428,376203,"July 17, 2015",Ohio,Cincinnati,3100 block of Sunshine Ave,0,4,0,0,0,,,2015-07-17,0,0,0,0
